c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5,US_ex
0.2635249366,0.3458973006,0.2522837097,0.2476513293,0.2413836569,0.3024961357,1.3182113766
0.4127582966,0.2635249366,0.3458973006,0.2522837097,0.2476513293,0.2413836569,1.3195619164
0.3890545952,0.4127582966,0.2635249366,0.3458973006,0.2522837097,0.2476513293,1.320748868
0.2885269071,0.3890545952,0.4127582966,0.2635249366,0.3458973006,0.2522837097,1.3216525693
0.2431560948,0.2885269071,0.3890545952,0.4127582966,0.2635249366,0.3458973006,1.3223111807
0.2642683566,0.2431560948,0.2885269071,0.3890545952,0.4127582966,0.2635249366,1.3227644144
0.2467522553,0.2642683566,0.2431560948,0.2885269071,0.3890545952,0.4127582966,1.3230468547
0.3352018072,0.2467522553,0.2642683566,0.2431560948,0.2885269071,0.3890545952,1.3233985673
0.2695981344,0.3352018072,0.2467522553,0.2642683566,0.2431560948,0.2885269071,1.3237265461
0.2343751409,0.2695981344,0.3352018072,0.2467522553,0.2642683566,0.2431560948,1.3239367706
0.2449329135,0.2343751409,0.2695981344,0.3352018072,0.2467522553,0.2642683566,1.324064669
0.2961643001,0.2449329135,0.2343751409,0.2695981344,0.3352018072,0.2467522553,1.3239559678
0.2714820294,0.2961643001,0.2449329135,0.2343751409,0.2695981344,0.3352018072,1.3236567875
0.3953393746,0.2714820294,0.2961643001,0.2449329135,0.2343751409,0.2695981344,1.3232062915
0.5357527429,0.3953393746,0.2714820294,0.2961643001,0.2449329135,0.2343751409,1.3225084842
0.4044788007,0.5357527429,0.3953393746,0.2714820294,0.2961643001,0.2449329135,1.3216940698
0.2968874482,0.4044788007,0.5357527429,0.3953393746,0.2714820294,0.2961643001,1.3208285116
0.370204511,0.2968874482,0.4044788007,0.5357527429,0.3953393746,0.2714820294,1.3199665561
0.3306362413,0.370204511,0.2968874482,0.4044788007,0.5357527429,0.3953393746,1.3193459218
0.3235988556,0.3306362413,0.370204511,0.2968874482,0.4044788007,0.5357527429,1.3189265684
0.3163032274,0.3235988556,0.3306362413,0.370204511,0.2968874482,0.4044788007,1.3186745456
0.3686572408,0.3163032274,0.3235988556,0.3306362413,0.370204511,0.2968874482,1.3184194068
0.3692030515,0.3686572408,0.3163032274,0.3235988556,0.3306362413,0.370204511,1.3180891841
0.3351026608,0.3692030515,0.3686572408,0.3163032274,0.3235988556,0.3306362413,1.3179641033
0.3294436849,0.3351026608,0.3692030515,0.3686572408,0.3163032274,0.3235988556,1.3179269373
0.321625569,0.3294436849,0.3351026608,0.3692030515,0.3686572408,0.3163032274,1.3179842683
0.2779270056,0.321625569,0.3294436849,0.3351026608,0.3692030515,0.3686572408,1.3181176551
0.3427523651,0.2779270056,0.321625569,0.3294436849,0.3351026608,0.3692030515,1.318311169
0.3515533429,0.3427523651,0.2779270056,0.321625569,0.3294436849,0.3351026608,1.3186486998
0.3654937075,0.3515533429,0.3427523651,0.2779270056,0.321625569,0.3294436849,1.3191092524
0.3362651315,0.3654937075,0.3515533429,0.3427523651,0.2779270056,0.321625569,1.3196040111
0.2622683376,0.3362651315,0.3654937075,0.3515533429,0.3427523651,0.2779270056,1.3202180337
0.3012648622,0.2622683376,0.3362651315,0.3654937075,0.3515533429,0.3427523651,1.3210044577
0.3088930773,0.3012648622,0.2622683376,0.3362651315,0.3654937075,0.3515533429,1.3219228749
0.2989431408,0.3088930773,0.3012648622,0.2622683376,0.3362651315,0.3654937075,1.3229394277
0.294423876,0.2989431408,0.3088930773,0.3012648622,0.2622683376,0.3362651315,1.3241487498
0.2694753199,0.294423876,0.2989431408,0.3088930773,0.3012648622,0.2622683376,1.3255199532
0.3120208569,0.2694753199,0.294423876,0.2989431408,0.3088930773,0.3012648622,1.326984268
0.3031520057,0.3120208569,0.2694753199,0.294423876,0.2989431408,0.3088930773,1.3285057309
0.306360511,0.3031520057,0.3120208569,0.2694753199,0.294423876,0.2989431408,1.3299911659
0.3284463996,0.306360511,0.3031520057,0.3120208569,0.2694753199,0.294423876,1.3314328591
0.3230101466,0.3284463996,0.306360511,0.3031520057,0.3120208569,0.2694753199,1.3328248004
0.3000650244,0.3230101466,0.3284463996,0.306360511,0.3031520057,0.3120208569,1.3341270729
0.3023517689,0.3000650244,0.3230101466,0.3284463996,0.306360511,0.3031520057,1.3354471773
0.343725237,0.3023517689,0.3000650244,0.3230101466,0.3284463996,0.306360511,1.3369220577
0.3067393255,0.343725237,0.3023517689,0.3000650244,0.3230101466,0.3284463996,1.3385463344
0.3299593072,0.3067393255,0.343725237,0.3023517689,0.3000650244,0.3230101466,1.3404698677
0.329757553,0.3299593072,0.3067393255,0.343725237,0.3023517689,0.3000650244,1.342617813
0.337496798,0.329757553,0.3299593072,0.3067393255,0.343725237,0.3023517689,1.3449278924
0.3441170957,0.337496798,0.329757553,0.3299593072,0.3067393255,0.343725237,1.3473473048
0.3186217109,0.3441170957,0.337496798,0.329757553,0.3299593072,0.3067393255,1.3498199322
0.3365038048,0.3186217109,0.3441170957,0.337496798,0.329757553,0.3299593072,1.3522458462
0.3177506196,0.3365038048,0.3186217109,0.3441170957,0.337496798,0.329757553,1.3546338549
0.2771685505,0.3177506196,0.3365038048,0.3186217109,0.3441170957,0.337496798,1.3571396685
0.2693097674,0.2771685505,0.3177506196,0.3365038048,0.3186217109,0.3441170957,1.3597172857
0.3173404967,0.2693097674,0.2771685505,0.3177506196,0.3365038048,0.3186217109,1.3623284073
0.2686621167,0.3173404967,0.2693097674,0.2771685505,0.3177506196,0.3365038048,1.3650052844
0.2433910693,0.2686621167,0.3173404967,0.2693097674,0.2771685505,0.3177506196,1.3677848043
0.2305847025,0.2433910693,0.2686621167,0.3173404967,0.2693097674,0.2771685505,1.370547918
0.2009256725,0.2305847025,0.2433910693,0.2686621167,0.3173404967,0.2693097674,1.3732642912
0.249380867,0.2009256725,0.2305847025,0.2433910693,0.2686621167,0.3173404967,1.3757238102
0.3169409415,0.249380867,0.2009256725,0.2305847025,0.2433910693,0.2686621167,1.3779505685
0.2591903406,0.3169409415,0.249380867,0.2009256725,0.2305847025,0.2433910693,1.3799659156
0.2386205585,0.2591903406,0.3169409415,0.249380867,0.2009256725,0.2305847025,1.3816847667
0.2973593703,0.2386205585,0.2591903406,0.3169409415,0.249380867,0.2009256725,1.3832746182
0.3046375867,0.2973593703,0.2386205585,0.2591903406,0.3169409415,0.249380867,1.3847132798
0.4486791327,0.3046375867,0.2973593703,0.2386205585,0.2591903406,0.3169409415,1.3861236357
0.4469963168,0.4486791327,0.3046375867,0.2973593703,0.2386205585,0.2591903406,1.3874448249
0.4350546523,0.4469963168,0.4486791327,0.3046375867,0.2973593703,0.2386205585,1.3886807559
0.4859291315,0.4350546523,0.4469963168,0.4486791327,0.3046375867,0.2973593703,1.3898349513
0.3267994901,0.4859291315,0.4350546523,0.4469963168,0.4486791327,0.3046375867,1.3906557521
0.3245158033,0.3267994901,0.4859291315,0.4350546523,0.4469963168,0.4486791327,1.3912924009
0.3269997477,0.3245158033,0.3267994901,0.4859291315,0.4350546523,0.4469963168,1.391745062
0.3611295902,0.3269997477,0.3245158033,0.3267994901,0.4859291315,0.4350546523,1.3921723933
0.3381981436,0.3611295902,0.3269997477,0.3245158033,0.3267994901,0.4859291315,1.3925947032
0.4011675892,0.3381981436,0.3611295902,0.3269997477,0.3245158033,0.3267994901,1.3930087832
0.3445378714,0.4011675892,0.3381981436,0.3611295902,0.3269997477,0.3245158033,1.3934119783
0.3742021771,0.3445378714,0.4011675892,0.3381981436,0.3611295902,0.3269997477,1.3936501327
0.3979973366,0.3742021771,0.3445378714,0.4011675892,0.3381981436,0.3611295902,1.393941436
0.4735226976,0.3979973366,0.3742021771,0.3445378714,0.4011675892,0.3381981436,1.3942527379
0.3493823188,0.4735226976,0.3979973366,0.3742021771,0.3445378714,0.4011675892,1.3945154399
0.4527068795,0.3493823188,0.4735226976,0.3979973366,0.3742021771,0.3445378714,1.394838726
0.4920119124,0.4527068795,0.3493823188,0.4735226976,0.3979973366,0.3742021771,1.3952077097
0.3948408661,0.4920119124,0.4527068795,0.3493823188,0.4735226976,0.3979973366,1.3956104247
0.2831119875,0.3948408661,0.4920119124,0.4527068795,0.3493823188,0.4735226976,1.3960381053
0.2277899285,0.2831119875,0.3948408661,0.4920119124,0.4527068795,0.3493823188,1.3964442718
0.3759539712,0.2277899285,0.2831119875,0.3948408661,0.4920119124,0.4527068795,1.3969931823
0.3525066317,0.3759539712,0.2277899285,0.2831119875,0.3948408661,0.4920119124,1.3974858489
0.3184902983,0.3525066317,0.3759539712,0.2277899285,0.2831119875,0.3948408661,1.3979012434
0.2600469873,0.3184902983,0.3525066317,0.3759539712,0.2277899285,0.2831119875,1.3982499235
0.3067255408,0.2600469873,0.3184902983,0.3525066317,0.3759539712,0.2277899285,1.3985407897
0.3929162314,0.3067255408,0.2600469873,0.3184902983,0.3525066317,0.3759539712,1.3987289061
0.3939100739,0.3929162314,0.3067255408,0.2600469873,0.3184902983,0.3525066317,1.398858994
0.4693698722,0.3939100739,0.3929162314,0.3067255408,0.2600469873,0.3184902983,1.3988272402
0.6836923474,0.4693698722,0.3939100739,0.3929162314,0.3067255408,0.2600469873,1.3988391303
0.5307214032,0.6836923474,0.4693698722,0.3939100739,0.3929162314,0.3067255408,1.3987861153
0.5221445103,0.5307214032,0.6836923474,0.4693698722,0.3939100739,0.3929162314,1.3986813501
0.4761343724,0.5221445103,0.5307214032,0.6836923474,0.4693698722,0.3939100739,1.3985354753
0.3756456716,0.4761343724,0.5221445103,0.5307214032,0.6836923474,0.4693698722,1.398404998
0.2964199057,0.3756456716,0.4761343724,0.5221445103,0.5307214032,0.6836923474,1.3982861386
0.3406216863,0.2964199057,0.3756456716,0.4761343724,0.5221445103,0.5307214032,1.3983224945
0.2366815824,0.3406216863,0.2964199057,0.3756456716,0.4761343724,0.5221445103,1.398483171
0.172138489,0.2366815824,0.3406216863,0.2964199057,0.3756456716,0.4761343724,1.3987477891
0.2507921013,0.172138489,0.2366815824,0.3406216863,0.2964199057,0.3756456716,1.399094022
0.2221194206,0.2507921013,0.172138489,0.2366815824,0.3406216863,0.2964199057,1.3995031769
0.1755686782,0.2221194206,0.2507921013,0.172138489,0.2366815824,0.3406216863,1.4000489496
0.2642947681,0.1755686782,0.2221194206,0.2507921013,0.172138489,0.2366815824,1.4006854165
0.4061094226,0.2642947681,0.1755686782,0.2221194206,0.2507921013,0.172138489,1.4014128412
0.2559260247,0.4061094226,0.2642947681,0.1755686782,0.2221194206,0.2507921013,1.4022521182
0.2363243682,0.2559260247,0.4061094226,0.2642947681,0.1755686782,0.2221194206,1.4031216438
0.3046537965,0.2363243682,0.2559260247,0.4061094226,0.2642947681,0.1755686782,1.4040070122
0.228146487,0.3046537965,0.2363243682,0.2559260247,0.4061094226,0.2642947681,1.4048964514
0.2636309482,0.228146487,0.3046537965,0.2363243682,0.2559260247,0.4061094226,1.4057797064
0.2672151022,0.2636309482,0.228146487,0.3046537965,0.2363243682,0.2559260247,1.4066518414
0.2520371563,0.2672151022,0.2636309482,0.228146487,0.3046537965,0.2363243682,1.4073250853
0.3226926685,0.2520371563,0.2672151022,0.2636309482,0.228146487,0.3046537965,1.4078633493
0.3272072303,0.3226926685,0.2520371563,0.2672151022,0.2636309482,0.228146487,1.4084985798
0.3693842827,0.3272072303,0.3226926685,0.2520371563,0.2672151022,0.2636309482,1.4092061054
0.2605331551,0.3693842827,0.3272072303,0.3226926685,0.2520371563,0.2672151022,1.4099653082
0.2518196112,0.2605331551,0.3693842827,0.3272072303,0.3226926685,0.2520371563,1.4108935118
0.1998752722,0.2518196112,0.2605331551,0.3693842827,0.3272072303,0.3226926685,1.4119341472
0.175510554,0.1998752722,0.2518196112,0.2605331551,0.3693842827,0.3272072303,1.4130467658
0.2263234265,0.175510554,0.1998752722,0.2518196112,0.2605331551,0.3693842827,1.4141736959
0.2731816947,0.2263234265,0.175510554,0.1998752722,0.2518196112,0.2605331551,1.4151253306
0.2559743824,0.2731816947,0.2263234265,0.175510554,0.1998752722,0.2518196112,1.4159253855
0.233974781,0.2559743824,0.2731816947,0.2263234265,0.175510554,0.1998752722,1.4165944266
0.3888636958,0.233974781,0.2559743824,0.2731816947,0.2263234265,0.175510554,1.4171137036
0.3619215998,0.3888636958,0.233974781,0.2559743824,0.2731816947,0.2263234265,1.4175041723
0.2690852619,0.3619215998,0.3888636958,0.233974781,0.2559743824,0.2731816947,1.4178604358
0.2092864245,0.2690852619,0.3619215998,0.3888636958,0.233974781,0.2559743824,1.4182532376
0.2220619516,0.2092864245,0.2690852619,0.3619215998,0.3888636958,0.233974781,1.4186048661
0.2646108372,0.2220619516,0.2092864245,0.2690852619,0.3619215998,0.3888636958,1.4189196895
0.2384153428,0.2646108372,0.2220619516,0.2092864245,0.2690852619,0.3619215998,1.4192015149
0.182163699,0.2384153428,0.2646108372,0.2220619516,0.2092864245,0.2690852619,1.4193254166
0.1569492668,0.182163699,0.2384153428,0.2646108372,0.2220619516,0.2092864245,1.4193069655
0.1635923692,0.1569492668,0.182163699,0.2384153428,0.2646108372,0.2220619516,1.4193609002
0.1991757404,0.1635923692,0.1569492668,0.182163699,0.2384153428,0.2646108372,1.4194459224
0.2027153475,0.1991757404,0.1635923692,0.1569492668,0.182163699,0.2384153428,1.4196247839
0.2300977676,0.2027153475,0.1991757404,0.1635923692,0.1569492668,0.182163699,1.4198782095
0.2168884941,0.2300977676,0.2027153475,0.1991757404,0.1635923692,0.1569492668,1.4201891969
0.2579247602,0.2168884941,0.2300977676,0.2027153475,0.1991757404,0.1635923692,1.4205589203
0.2047333112,0.2579247602,0.2168884941,0.2300977676,0.2027153475,0.1991757404,1.4210020617
0.2363106143,0.2047333112,0.2579247602,0.2168884941,0.2300977676,0.2027153475,1.4213810935
0.1725049807,0.2363106143,0.2047333112,0.2579247602,0.2168884941,0.2300977676,1.4217464354
0.2221807998,0.1725049807,0.2363106143,0.2047333112,0.2579247602,0.2168884941,1.4221821252
0.2962021428,0.2221807998,0.1725049807,0.2363106143,0.2047333112,0.2579247602,1.4226707287
0.2494145128,0.2962021428,0.2221807998,0.1725049807,0.2363106143,0.2047333112,1.4231974989
0.267665748,0.2494145128,0.2962021428,0.2221807998,0.1725049807,0.2363106143,1.4237456778
0.2487611607,0.267665748,0.2494145128,0.2962021428,0.2221807998,0.1725049807,1.4241875347
0.2696520127,0.2487611607,0.267665748,0.2494145128,0.2962021428,0.2221807998,1.4245496091
0.2380949155,0.2696520127,0.2487611607,0.267665748,0.2494145128,0.2962021428,1.4248754409
0.2743881078,0.2380949155,0.2696520127,0.2487611607,0.267665748,0.2494145128,1.4251687104
0.3122346258,0.2743881078,0.2380949155,0.2696520127,0.2487611607,0.267665748,1.4254325336
0.3114793369,0.3122346258,0.2743881078,0.2380949155,0.2696520127,0.2487611607,1.4256698879
0.26036833,0.3114793369,0.3122346258,0.2743881078,0.2380949155,0.2696520127,1.4258834692
0.2630704045,0.26036833,0.3114793369,0.3122346258,0.2743881078,0.2380949155,1.4262927565
0.2508256807,0.2630704045,0.26036833,0.3114793369,0.3122346258,0.2743881078,1.4269311653
0.3908888052,0.2508256807,0.2630704045,0.26036833,0.3114793369,0.3122346258,1.4277443196
0.3057892472,0.3908888052,0.2508256807,0.2630704045,0.26036833,0.3114793369,1.428708801
0.3580266716,0.3057892472,0.3908888052,0.2508256807,0.2630704045,0.26036833,1.4297864536
0.2844237536,0.3580266716,0.3057892472,0.3908888052,0.2508256807,0.2630704045,1.430945336
0.2589210691,0.2844237536,0.3580266716,0.3057892472,0.3908888052,0.2508256807,1.4321855011
0.321699666,0.2589210691,0.2844237536,0.3580266716,0.3057892472,0.3908888052,1.4334830757
0.2855959232,0.321699666,0.2589210691,0.2844237536,0.3580266716,0.3057892472,1.4348940303
0.2799799759,0.2855959232,0.321699666,0.2589210691,0.2844237536,0.3580266716,1.4364191281
0.3363739388,0.2799799759,0.2855959232,0.321699666,0.2589210691,0.2844237536,1.437991862
0.3784869684,0.3363739388,0.2799799759,0.2855959232,0.321699666,0.2589210691,1.4395877675
0.3607275778,0.3784869684,0.3363739388,0.2799799759,0.2855959232,0.321699666,1.4411870294
0.2888128806,0.3607275778,0.3784869684,0.3363739388,0.2799799759,0.2855959232,1.4427613767
0.2909598255,0.2888128806,0.3607275778,0.3784869684,0.3363739388,0.2799799759,1.4444011405
0.285143568,0.2909598255,0.2888128806,0.3607275778,0.3784869684,0.3363739388,1.4460356823
0.278547424,0.285143568,0.2909598255,0.2888128806,0.3607275778,0.3784869684,1.4475950598
0.301496049,0.278547424,0.285143568,0.2909598255,0.2888128806,0.3607275778,1.4490641003
0.3082770731,0.301496049,0.278547424,0.285143568,0.2909598255,0.2888128806,1.4504454266
0.2783527479,0.3082770731,0.301496049,0.278547424,0.285143568,0.2909598255,1.4517418335
0.2809391068,0.2783527479,0.3082770731,0.301496049,0.278547424,0.285143568,1.4529249042
0.2615866079,0.2809391068,0.2783527479,0.3082770731,0.301496049,0.278547424,1.4539077043
0.2707803988,0.2615866079,0.2809391068,0.2783527479,0.3082770731,0.301496049,1.4547948586
0.2499075161,0.2707803988,0.2615866079,0.2809391068,0.2783527479,0.3082770731,1.4554978397
0.2140179174,0.2499075161,0.2707803988,0.2615866079,0.2809391068,0.2783527479,1.4561025791
0.2764308935,0.2140179174,0.2499075161,0.2707803988,0.2615866079,0.2809391068,1.4566216266
0.3342768283,0.2764308935,0.2140179174,0.2499075161,0.2707803988,0.2615866079,1.4570658182
0.2817697514,0.3342768283,0.2764308935,0.2140179174,0.2499075161,0.2707803988,1.4575019833
0.2460579913,0.2817697514,0.3342768283,0.2764308935,0.2140179174,0.2499075161,1.458023425
0.2396961373,0.2460579913,0.2817697514,0.3342768283,0.2764308935,0.2140179174,1.458540386
0.2897926411,0.2396961373,0.2460579913,0.2817697514,0.3342768283,0.2764308935,1.4591495996
0.3244535409,0.2897926411,0.2396961373,0.2460579913,0.2817697514,0.3342768283,1.4597663665
0.3052709588,0.3244535409,0.2897926411,0.2396961373,0.2460579913,0.2817697514,1.4603831021
0.2576182583,0.3052709588,0.3244535409,0.2897926411,0.2396961373,0.2460579913,1.4609935237
0.2340245928,0.2576182583,0.3052709588,0.3244535409,0.2897926411,0.2396961373,1.4615929462
0.2661622138,0.2340245928,0.2576182583,0.3052709588,0.3244535409,0.2897926411,1.4623000897
0.3330780515,0.2661622138,0.2340245928,0.2576182583,0.3052709588,0.3244535409,1.463146714
0.291027708,0.3330780515,0.2661622138,0.2340245928,0.2576182583,0.3052709588,1.4641433099
0.3438151531,0.291027708,0.3330780515,0.2661622138,0.2340245928,0.2576182583,1.465196554
0.324655074,0.3438151531,0.291027708,0.3330780515,0.2661622138,0.2340245928,1.4662855995
0.2877741056,0.324655074,0.3438151531,0.291027708,0.3330780515,0.2661622138,1.4673929164
0.2513481826,0.2877741056,0.324655074,0.3438151531,0.291027708,0.3330780515,1.4685612794
0.3342366319,0.2513481826,0.2877741056,0.324655074,0.3438151531,0.291027708,1.4697260164
0.290890551,0.3342366319,0.2513481826,0.2877741056,0.324655074,0.3438151531,1.4709790507
0.2321232488,0.290890551,0.3342366319,0.2513481826,0.2877741056,0.324655074,1.4722852714
0.2858669447,0.2321232488,0.290890551,0.3342366319,0.2513481826,0.2877741056,1.4736474706
0.2569395192,0.2858669447,0.2321232488,0.290890551,0.3342366319,0.2513481826,1.4750416106
0.2437670727,0.2569395192,0.2858669447,0.2321232488,0.290890551,0.3342366319,1.476448143
0.2504307283,0.2437670727,0.2569395192,0.2858669447,0.2321232488,0.290890551,1.477763949
0.2325177767,0.2504307283,0.2437670727,0.2569395192,0.2858669447,0.2321232488,1.4788740186
0.2491973906,0.2325177767,0.2504307283,0.2437670727,0.2569395192,0.2858669447,1.4797479956
0.2421434476,0.2491973906,0.2325177767,0.2504307283,0.2437670727,0.2569395192,1.4804776912
0.2547792062,0.2421434476,0.2491973906,0.2325177767,0.2504307283,0.2437670727,1.4810192009
0.249637666,0.2547792062,0.2421434476,0.2491973906,0.2325177767,0.2504307283,1.4814026864
0.30246104,0.249637666,0.2547792062,0.2421434476,0.2491973906,0.2325177767,1.4816542499
0.2809695137,0.30246104,0.249637666,0.2547792062,0.2421434476,0.2491973906,1.4818694017
