c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
0.2007714039,0.2578947707,0.3163514024,0.3021561311,0.2689725583,0.2938983329
0.1955562961,0.2007714039,0.2578947707,0.3163514024,0.3021561311,0.2689725583
0.211858335,0.1955562961,0.2007714039,0.2578947707,0.3163514024,0.3021561311
0.1805838427,0.211858335,0.1955562961,0.2007714039,0.2578947707,0.3163514024
0.1679804629,0.1805838427,0.211858335,0.1955562961,0.2007714039,0.2578947707
0.215755428,0.1679804629,0.1805838427,0.211858335,0.1955562961,0.2007714039
0.1909160865,0.215755428,0.1679804629,0.1805838427,0.211858335,0.1955562961
0.1841016056,0.1909160865,0.215755428,0.1679804629,0.1805838427,0.211858335
0.2119773835,0.1841016056,0.1909160865,0.215755428,0.1679804629,0.1805838427
0.129604375,0.2119773835,0.1841016056,0.1909160865,0.215755428,0.1679804629
0.1859476188,0.129604375,0.2119773835,0.1841016056,0.1909160865,0.215755428
0.3933963926,0.1859476188,0.129604375,0.2119773835,0.1841016056,0.1909160865
0.4042833912,0.3933963926,0.1859476188,0.129604375,0.2119773835,0.1841016056
0.3017535698,0.4042833912,0.3933963926,0.1859476188,0.129604375,0.2119773835
0.2898983197,0.3017535698,0.4042833912,0.3933963926,0.1859476188,0.129604375
0.3101112589,0.2898983197,0.3017535698,0.4042833912,0.3933963926,0.1859476188
0.3740688015,0.3101112589,0.2898983197,0.3017535698,0.4042833912,0.3933963926
0.2990144171,0.3740688015,0.3101112589,0.2898983197,0.3017535698,0.4042833912
0.2876163302,0.2990144171,0.3740688015,0.3101112589,0.2898983197,0.3017535698
0.2144427176,0.2876163302,0.2990144171,0.3740688015,0.3101112589,0.2898983197
0.1765181002,0.2144427176,0.2876163302,0.2990144171,0.3740688015,0.3101112589
0.2089752016,0.1765181002,0.2144427176,0.2876163302,0.2990144171,0.3740688015
0.1931592567,0.2089752016,0.1765181002,0.2144427176,0.2876163302,0.2990144171
0.1236911398,0.1931592567,0.2089752016,0.1765181002,0.2144427176,0.2876163302
0.2032800295,0.1236911398,0.1931592567,0.2089752016,0.1765181002,0.2144427176
0.3118611383,0.2032800295,0.1236911398,0.1931592567,0.2089752016,0.1765181002
0.2466409983,0.3118611383,0.2032800295,0.1236911398,0.1931592567,0.2089752016
0.2075129517,0.2466409983,0.3118611383,0.2032800295,0.1236911398,0.1931592567
0.2174906053,0.2075129517,0.2466409983,0.3118611383,0.2032800295,0.1236911398
0.263825608,0.2174906053,0.2075129517,0.2466409983,0.3118611383,0.2032800295
0.2475820689,0.263825608,0.2174906053,0.2075129517,0.2466409983,0.3118611383
0.2154607778,0.2475820689,0.263825608,0.2174906053,0.2075129517,0.2466409983
0.2005561324,0.2154607778,0.2475820689,0.263825608,0.2174906053,0.2075129517
0.2121653853,0.2005561324,0.2154607778,0.2475820689,0.263825608,0.2174906053
0.2128384383,0.2121653853,0.2005561324,0.2154607778,0.2475820689,0.263825608
0.200385589,0.2128384383,0.2121653853,0.2005561324,0.2154607778,0.2475820689
0.1840556539,0.200385589,0.2128384383,0.2121653853,0.2005561324,0.2154607778
0.2100088682,0.1840556539,0.200385589,0.2128384383,0.2121653853,0.2005561324
0.2461074389,0.2100088682,0.1840556539,0.200385589,0.2128384383,0.2121653853
0.1907613479,0.2461074389,0.2100088682,0.1840556539,0.200385589,0.2128384383
0.243148105,0.1907613479,0.2461074389,0.2100088682,0.1840556539,0.200385589
0.2196011837,0.243148105,0.1907613479,0.2461074389,0.2100088682,0.1840556539
0.2197668923,0.2196011837,0.243148105,0.1907613479,0.2461074389,0.2100088682
0.2599113377,0.2197668923,0.2196011837,0.243148105,0.1907613479,0.2461074389
0.2101684053,0.2599113377,0.2197668923,0.2196011837,0.243148105,0.1907613479
0.2684108398,0.2101684053,0.2599113377,0.2197668923,0.2196011837,0.243148105
0.2533695878,0.2684108398,0.2101684053,0.2599113377,0.2197668923,0.2196011837
0.3009436552,0.2533695878,0.2684108398,0.2101684053,0.2599113377,0.2197668923
0.2679636023,0.3009436552,0.2533695878,0.2684108398,0.2101684053,0.2599113377
0.2223457239,0.2679636023,0.3009436552,0.2533695878,0.2684108398,0.2101684053
0.1999454867,0.2223457239,0.2679636023,0.3009436552,0.2533695878,0.2684108398
0.1983313559,0.1999454867,0.2223457239,0.2679636023,0.3009436552,0.2533695878
0.1795558641,0.1983313559,0.1999454867,0.2223457239,0.2679636023,0.3009436552
0.1745236555,0.1795558641,0.1983313559,0.1999454867,0.2223457239,0.2679636023
0.213447416,0.1745236555,0.1795558641,0.1983313559,0.1999454867,0.2223457239
0.1827276935,0.213447416,0.1745236555,0.1795558641,0.1983313559,0.1999454867
0.2215251523,0.1827276935,0.213447416,0.1745236555,0.1795558641,0.1983313559
0.2064500194,0.2215251523,0.1827276935,0.213447416,0.1745236555,0.1795558641
0.2063247517,0.2064500194,0.2215251523,0.1827276935,0.213447416,0.1745236555
0.2018262606,0.2063247517,0.2064500194,0.2215251523,0.1827276935,0.213447416
0.2558078266,0.2018262606,0.2063247517,0.2064500194,0.2215251523,0.1827276935
0.2464524147,0.2558078266,0.2018262606,0.2063247517,0.2064500194,0.2215251523
0.2466635653,0.2464524147,0.2558078266,0.2018262606,0.2063247517,0.2064500194
0.2531246244,0.2466635653,0.2464524147,0.2558078266,0.2018262606,0.2063247517
0.2370332911,0.2531246244,0.2466635653,0.2464524147,0.2558078266,0.2018262606
0.24297193,0.2370332911,0.2531246244,0.2466635653,0.2464524147,0.2558078266
0.2254957576,0.24297193,0.2370332911,0.2531246244,0.2466635653,0.2464524147
0.1793553664,0.2254957576,0.24297193,0.2370332911,0.2531246244,0.2466635653
0.1979331047,0.1793553664,0.2254957576,0.24297193,0.2370332911,0.2531246244
0.2230872028,0.1979331047,0.1793553664,0.2254957576,0.24297193,0.2370332911
0.2272704165,0.2230872028,0.1979331047,0.1793553664,0.2254957576,0.24297193
0.2427229092,0.2272704165,0.2230872028,0.1979331047,0.1793553664,0.2254957576
0.2275874212,0.2427229092,0.2272704165,0.2230872028,0.1979331047,0.1793553664
0.2296736341,0.2275874212,0.2427229092,0.2272704165,0.2230872028,0.1979331047
0.2253700338,0.2296736341,0.2275874212,0.2427229092,0.2272704165,0.2230872028
0.2420094153,0.2253700338,0.2296736341,0.2275874212,0.2427229092,0.2272704165
0.2309077577,0.2420094153,0.2253700338,0.2296736341,0.2275874212,0.2427229092
0.2496874839,0.2309077577,0.2420094153,0.2253700338,0.2296736341,0.2275874212
0.2422044133,0.2496874839,0.2309077577,0.2420094153,0.2253700338,0.2296736341
0.2110470125,0.2422044133,0.2496874839,0.2309077577,0.2420094153,0.2253700338
0.2305179654,0.2110470125,0.2422044133,0.2496874839,0.2309077577,0.2420094153
0.2186980537,0.2305179654,0.2110470125,0.2422044133,0.2496874839,0.2309077577
0.2202860538,0.2186980537,0.2305179654,0.2110470125,0.2422044133,0.2496874839
0.218273771,0.2202860538,0.2186980537,0.2305179654,0.2110470125,0.2422044133
0.2128972535,0.218273771,0.2202860538,0.2186980537,0.2305179654,0.2110470125
0.2033518598,0.2128972535,0.218273771,0.2202860538,0.2186980537,0.2305179654
0.2279374466,0.2033518598,0.2128972535,0.218273771,0.2202860538,0.2186980537
0.2004811328,0.2279374466,0.2033518598,0.2128972535,0.218273771,0.2202860538
0.2065378476,0.2004811328,0.2279374466,0.2033518598,0.2128972535,0.218273771
0.2360797452,0.2065378476,0.2004811328,0.2279374466,0.2033518598,0.2128972535
0.2582706255,0.2360797452,0.2065378476,0.2004811328,0.2279374466,0.2033518598
0.2718212071,0.2582706255,0.2360797452,0.2065378476,0.2004811328,0.2279374466
0.2907645283,0.2718212071,0.2582706255,0.2360797452,0.2065378476,0.2004811328
0.2516283284,0.2907645283,0.2718212071,0.2582706255,0.2360797452,0.2065378476
0.2311693171,0.2516283284,0.2907645283,0.2718212071,0.2582706255,0.2360797452
0.2186057858,0.2311693171,0.2516283284,0.2907645283,0.2718212071,0.2582706255
0.2553405109,0.2186057858,0.2311693171,0.2516283284,0.2907645283,0.2718212071
0.3780109117,0.2553405109,0.2186057858,0.2311693171,0.2516283284,0.2907645283
0.392415355,0.3780109117,0.2553405109,0.2186057858,0.2311693171,0.2516283284
0.2978135207,0.392415355,0.3780109117,0.2553405109,0.2186057858,0.2311693171
0.3074107463,0.2978135207,0.392415355,0.3780109117,0.2553405109,0.2186057858
0.354216879,0.3074107463,0.2978135207,0.392415355,0.3780109117,0.2553405109
0.2528374606,0.354216879,0.3074107463,0.2978135207,0.392415355,0.3780109117
0.281756171,0.2528374606,0.354216879,0.3074107463,0.2978135207,0.392415355
0.2283018176,0.281756171,0.2528374606,0.354216879,0.3074107463,0.2978135207
0.2342292191,0.2283018176,0.281756171,0.2528374606,0.354216879,0.3074107463
0.2045124185,0.2342292191,0.2283018176,0.281756171,0.2528374606,0.354216879
0.209486297,0.2045124185,0.2342292191,0.2283018176,0.281756171,0.2528374606
0.1857424716,0.209486297,0.2045124185,0.2342292191,0.2283018176,0.281756171
0.1928749191,0.1857424716,0.209486297,0.2045124185,0.2342292191,0.2283018176
0.2097435939,0.1928749191,0.1857424716,0.209486297,0.2045124185,0.2342292191
0.1942066955,0.2097435939,0.1928749191,0.1857424716,0.209486297,0.2045124185
0.230307273,0.1942066955,0.2097435939,0.1928749191,0.1857424716,0.209486297
0.2621386342,0.230307273,0.1942066955,0.2097435939,0.1928749191,0.1857424716
0.2188159602,0.2621386342,0.230307273,0.1942066955,0.2097435939,0.1928749191
0.1943390367,0.2188159602,0.2621386342,0.230307273,0.1942066955,0.2097435939
0.2001971471,0.1943390367,0.2188159602,0.2621386342,0.230307273,0.1942066955
0.2305174255,0.2001971471,0.1943390367,0.2188159602,0.2621386342,0.230307273
0.2283444877,0.2305174255,0.2001971471,0.1943390367,0.2188159602,0.2621386342
0.2755661339,0.2283444877,0.2305174255,0.2001971471,0.1943390367,0.2188159602
0.2762619211,0.2755661339,0.2283444877,0.2305174255,0.2001971471,0.1943390367
0.3069135864,0.2762619211,0.2755661339,0.2283444877,0.2305174255,0.2001971471
0.2632494677,0.3069135864,0.2762619211,0.2755661339,0.2283444877,0.2305174255
0.3602804298,0.2632494677,0.3069135864,0.2762619211,0.2755661339,0.2283444877
0.4123011452,0.3602804298,0.2632494677,0.3069135864,0.2762619211,0.2755661339
0.3405257984,0.4123011452,0.3602804298,0.2632494677,0.3069135864,0.2762619211
0.3249123605,0.3405257984,0.4123011452,0.3602804298,0.2632494677,0.3069135864
0.373302821,0.3249123605,0.3405257984,0.4123011452,0.3602804298,0.2632494677
0.3848160515,0.373302821,0.3249123605,0.3405257984,0.4123011452,0.3602804298
0.3521640333,0.3848160515,0.373302821,0.3249123605,0.3405257984,0.4123011452
0.3105825725,0.3521640333,0.3848160515,0.373302821,0.3249123605,0.3405257984
0.2901910531,0.3105825725,0.3521640333,0.3848160515,0.373302821,0.3249123605
0.279281784,0.2901910531,0.3105825725,0.3521640333,0.3848160515,0.373302821
0.265525579,0.279281784,0.2901910531,0.3105825725,0.3521640333,0.3848160515
0.2661179583,0.265525579,0.279281784,0.2901910531,0.3105825725,0.3521640333
0.2645487134,0.2661179583,0.265525579,0.279281784,0.2901910531,0.3105825725
0.2618487642,0.2645487134,0.2661179583,0.265525579,0.279281784,0.2901910531
0.2891590795,0.2618487642,0.2645487134,0.2661179583,0.265525579,0.279281784
0.2633261349,0.2891590795,0.2618487642,0.2645487134,0.2661179583,0.265525579
0.2523145364,0.2633261349,0.2891590795,0.2618487642,0.2645487134,0.2661179583
0.2984197918,0.2523145364,0.2633261349,0.2891590795,0.2618487642,0.2645487134
0.2751552405,0.2984197918,0.2523145364,0.2633261349,0.2891590795,0.2618487642
0.2431435525,0.2751552405,0.2984197918,0.2523145364,0.2633261349,0.2891590795
0.4459897153,0.2431435525,0.2751552405,0.2984197918,0.2523145364,0.2633261349
0.2553547885,0.4459897153,0.2431435525,0.2751552405,0.2984197918,0.2523145364
0.2415438034,0.2553547885,0.4459897153,0.2431435525,0.2751552405,0.2984197918
0.2488456473,0.2415438034,0.2553547885,0.4459897153,0.2431435525,0.2751552405
0.2212976741,0.2488456473,0.2415438034,0.2553547885,0.4459897153,0.2431435525
0.1973518885,0.2212976741,0.2488456473,0.2415438034,0.2553547885,0.4459897153
0.2407980995,0.1973518885,0.2212976741,0.2488456473,0.2415438034,0.2553547885
0.201632384,0.2407980995,0.1973518885,0.2212976741,0.2488456473,0.2415438034
0.2124858828,0.201632384,0.2407980995,0.1973518885,0.2212976741,0.2488456473
0.2115039508,0.2124858828,0.201632384,0.2407980995,0.1973518885,0.2212976741
0.2024879417,0.2115039508,0.2124858828,0.201632384,0.2407980995,0.1973518885
0.2355094224,0.2024879417,0.2115039508,0.2124858828,0.201632384,0.2407980995
0.227050867,0.2355094224,0.2024879417,0.2115039508,0.2124858828,0.201632384
0.2339728595,0.227050867,0.2355094224,0.2024879417,0.2115039508,0.2124858828
0.2607587197,0.2339728595,0.227050867,0.2355094224,0.2024879417,0.2115039508
0.2474291317,0.2607587197,0.2339728595,0.227050867,0.2355094224,0.2024879417
0.2370184714,0.2474291317,0.2607587197,0.2339728595,0.227050867,0.2355094224
0.2551706118,0.2370184714,0.2474291317,0.2607587197,0.2339728595,0.227050867
0.2688179463,0.2551706118,0.2370184714,0.2474291317,0.2607587197,0.2339728595
0.2684705257,0.2688179463,0.2551706118,0.2370184714,0.2474291317,0.2607587197
0.2385890634,0.2684705257,0.2688179463,0.2551706118,0.2370184714,0.2474291317
0.2337130738,0.2385890634,0.2684705257,0.2688179463,0.2551706118,0.2370184714
0.272217755,0.2337130738,0.2385890634,0.2684705257,0.2688179463,0.2551706118
0.2892760215,0.272217755,0.2337130738,0.2385890634,0.2684705257,0.2688179463
0.2391555924,0.2892760215,0.272217755,0.2337130738,0.2385890634,0.2684705257
0.2251338723,0.2391555924,0.2892760215,0.272217755,0.2337130738,0.2385890634
0.2443435246,0.2251338723,0.2391555924,0.2892760215,0.272217755,0.2337130738
0.2768806218,0.2443435246,0.2251338723,0.2391555924,0.2892760215,0.272217755
0.2989815869,0.2768806218,0.2443435246,0.2251338723,0.2391555924,0.2892760215
0.3280192824,0.2989815869,0.2768806218,0.2443435246,0.2251338723,0.2391555924
0.3375393902,0.3280192824,0.2989815869,0.2768806218,0.2443435246,0.2251338723
0.2812056135,0.3375393902,0.3280192824,0.2989815869,0.2768806218,0.2443435246
0.3200154359,0.2812056135,0.3375393902,0.3280192824,0.2989815869,0.2768806218
0.285758961,0.3200154359,0.2812056135,0.3375393902,0.3280192824,0.2989815869
0.2507544659,0.285758961,0.3200154359,0.2812056135,0.3375393902,0.3280192824
0.220468402,0.2507544659,0.285758961,0.3200154359,0.2812056135,0.3375393902
0.2399735617,0.220468402,0.2507544659,0.285758961,0.3200154359,0.2812056135
0.3053486632,0.2399735617,0.220468402,0.2507544659,0.285758961,0.3200154359
0.3196728044,0.3053486632,0.2399735617,0.220468402,0.2507544659,0.285758961
0.2869088928,0.3196728044,0.3053486632,0.2399735617,0.220468402,0.2507544659
0.3000290795,0.2869088928,0.3196728044,0.3053486632,0.2399735617,0.220468402
0.2547366034,0.3000290795,0.2869088928,0.3196728044,0.3053486632,0.2399735617
0.2426609589,0.2547366034,0.3000290795,0.2869088928,0.3196728044,0.3053486632
0.2896362335,0.2426609589,0.2547366034,0.3000290795,0.2869088928,0.3196728044
0.2788138393,0.2896362335,0.2426609589,0.2547366034,0.3000290795,0.2869088928
0.2875923912,0.2788138393,0.2896362335,0.2426609589,0.2547366034,0.3000290795
0.2441368783,0.2875923912,0.2788138393,0.2896362335,0.2426609589,0.2547366034
0.263562406,0.2441368783,0.2875923912,0.2788138393,0.2896362335,0.2426609589
0.2559577607,0.263562406,0.2441368783,0.2875923912,0.2788138393,0.2896362335
0.2205263234,0.2559577607,0.263562406,0.2441368783,0.2875923912,0.2788138393
0.2272514149,0.2205263234,0.2559577607,0.263562406,0.2441368783,0.2875923912
0.2474364141,0.2272514149,0.2205263234,0.2559577607,0.263562406,0.2441368783
0.2533069582,0.2474364141,0.2272514149,0.2205263234,0.2559577607,0.263562406
0.2632379414,0.2533069582,0.2474364141,0.2272514149,0.2205263234,0.2559577607
0.2310042557,0.2632379414,0.2533069582,0.2474364141,0.2272514149,0.2205263234
0.2359173969,0.2310042557,0.2632379414,0.2533069582,0.2474364141,0.2272514149
0.2403566217,0.2359173969,0.2310042557,0.2632379414,0.2533069582,0.2474364141
0.2816330244,0.2403566217,0.2359173969,0.2310042557,0.2632379414,0.2533069582
0.3227115068,0.2816330244,0.2403566217,0.2359173969,0.2310042557,0.2632379414
0.2949302509,0.3227115068,0.2816330244,0.2403566217,0.2359173969,0.2310042557
0.2316022283,0.2949302509,0.3227115068,0.2816330244,0.2403566217,0.2359173969
0.2246203362,0.2316022283,0.2949302509,0.3227115068,0.2816330244,0.2403566217
0.2437993246,0.2246203362,0.2316022283,0.2949302509,0.3227115068,0.2816330244
0.2772907405,0.2437993246,0.2246203362,0.2316022283,0.2949302509,0.3227115068
0.2625803457,0.2772907405,0.2437993246,0.2246203362,0.2316022283,0.2949302509
0.2631689795,0.2625803457,0.2772907405,0.2437993246,0.2246203362,0.2316022283
0.2232245604,0.2631689795,0.2625803457,0.2772907405,0.2437993246,0.2246203362
0.2210395136,0.2232245604,0.2631689795,0.2625803457,0.2772907405,0.2437993246
0.2605256375,0.2210395136,0.2232245604,0.2631689795,0.2625803457,0.2772907405
0.2475549161,0.2605256375,0.2210395136,0.2232245604,0.2631689795,0.2625803457
0.2428590558,0.2475549161,0.2605256375,0.2210395136,0.2232245604,0.2631689795
0.205874916,0.2428590558,0.2475549161,0.2605256375,0.2210395136,0.2232245604
0.2549638115,0.205874916,0.2428590558,0.2475549161,0.2605256375,0.2210395136
0.2822015484,0.2549638115,0.205874916,0.2428590558,0.2475549161,0.2605256375
0.2931375796,0.2822015484,0.2549638115,0.205874916,0.2428590558,0.2475549161
0.246982699,0.2931375796,0.2822015484,0.2549638115,0.205874916,0.2428590558
0.2537606033,0.246982699,0.2931375796,0.2822015484,0.2549638115,0.205874916
0.2159950133,0.2537606033,0.246982699,0.2931375796,0.2822015484,0.2549638115
0.2178869831,0.2159950133,0.2537606033,0.246982699,0.2931375796,0.2822015484
0.2324827976,0.2178869831,0.2159950133,0.2537606033,0.246982699,0.2931375796
0.2539110249,0.2324827976,0.2178869831,0.2159950133,0.2537606033,0.246982699
0.2299285262,0.2539110249,0.2324827976,0.2178869831,0.2159950133,0.2537606033
0.2191900872,0.2299285262,0.2539110249,0.2324827976,0.2178869831,0.2159950133
0.1990485062,0.2191900872,0.2299285262,0.2539110249,0.2324827976,0.2178869831
0.2139056814,0.1990485062,0.2191900872,0.2299285262,0.2539110249,0.2324827976
0.2036501156,0.2139056814,0.1990485062,0.2191900872,0.2299285262,0.2539110249
0.2212934672,0.2036501156,0.2139056814,0.1990485062,0.2191900872,0.2299285262
0.2152059699,0.2212934672,0.2036501156,0.2139056814,0.1990485062,0.2191900872
0.243429352,0.2152059699,0.2212934672,0.2036501156,0.2139056814,0.1990485062
0.232104282,0.243429352,0.2152059699,0.2212934672,0.2036501156,0.2139056814
0.2402983871,0.232104282,0.243429352,0.2152059699,0.2212934672,0.2036501156
0.2137728009,0.2402983871,0.232104282,0.243429352,0.2152059699,0.2212934672
0.2166323735,0.2137728009,0.2402983871,0.232104282,0.243429352,0.2152059699
0.2555035381,0.2166323735,0.2137728009,0.2402983871,0.232104282,0.243429352
0.2246960346,0.2555035381,0.2166323735,0.2137728009,0.2402983871,0.232104282
0.2253493354,0.2246960346,0.2555035381,0.2166323735,0.2137728009,0.2402983871
0.218824214,0.2253493354,0.2246960346,0.2555035381,0.2166323735,0.2137728009
0.2064868517,0.218824214,0.2253493354,0.2246960346,0.2555035381,0.2166323735
0.1911430192,0.2064868517,0.218824214,0.2253493354,0.2246960346,0.2555035381
0.1859419481,0.1911430192,0.2064868517,0.218824214,0.2253493354,0.2246960346
0.1916852587,0.1859419481,0.1911430192,0.2064868517,0.218824214,0.2253493354
0.1934754581,0.1916852587,0.1859419481,0.1911430192,0.2064868517,0.218824214
0.1878543386,0.1934754581,0.1916852587,0.1859419481,0.1911430192,0.2064868517
0.1972634388,0.1878543386,0.1934754581,0.1916852587,0.1859419481,0.1911430192
0.2078301581,0.1972634388,0.1878543386,0.1934754581,0.1916852587,0.1859419481
0.2111637951,0.2078301581,0.1972634388,0.1878543386,0.1934754581,0.1916852587
0.286599635,0.2111637951,0.2078301581,0.1972634388,0.1878543386,0.1934754581
0.2571278838,0.286599635,0.2111637951,0.2078301581,0.1972634388,0.1878543386
0.2861456747,0.2571278838,0.286599635,0.2111637951,0.2078301581,0.1972634388
0.2340729703,0.2861456747,0.2571278838,0.286599635,0.2111637951,0.2078301581
0.2180824484,0.2340729703,0.2861456747,0.2571278838,0.286599635,0.2111637951
0.2621400396,0.2180824484,0.2340729703,0.2861456747,0.2571278838,0.286599635
0.2609323425,0.2621400396,0.2180824484,0.2340729703,0.2861456747,0.2571278838
0.305333803,0.2609323425,0.2621400396,0.2180824484,0.2340729703,0.2861456747
0.2354792343,0.305333803,0.2609323425,0.2621400396,0.2180824484,0.2340729703
0.2426043262,0.2354792343,0.305333803,0.2609323425,0.2621400396,0.2180824484
0.2231664907,0.2426043262,0.2354792343,0.305333803,0.2609323425,0.2621400396
0.2410159815,0.2231664907,0.2426043262,0.2354792343,0.305333803,0.2609323425
0.2638374457,0.2410159815,0.2231664907,0.2426043262,0.2354792343,0.305333803
0.2379494931,0.2638374457,0.2410159815,0.2231664907,0.2426043262,0.2354792343
0.2774655795,0.2379494931,0.2638374457,0.2410159815,0.2231664907,0.2426043262
0.329236948,0.2774655795,0.2379494931,0.2638374457,0.2410159815,0.2231664907
0.2905983172,0.329236948,0.2774655795,0.2379494931,0.2638374457,0.2410159815
0.2392326921,0.2905983172,0.329236948,0.2774655795,0.2379494931,0.2638374457
0.2304796524,0.2392326921,0.2905983172,0.329236948,0.2774655795,0.2379494931
0.2361936918,0.2304796524,0.2392326921,0.2905983172,0.329236948,0.2774655795
0.2302756368,0.2361936918,0.2304796524,0.2392326921,0.2905983172,0.329236948
0.2438337708,0.2302756368,0.2361936918,0.2304796524,0.2392326921,0.2905983172
0.2301830721,0.2438337708,0.2302756368,0.2361936918,0.2304796524,0.2392326921
0.2479610489,0.2301830721,0.2438337708,0.2302756368,0.2361936918,0.2304796524
0.2260228269,0.2479610489,0.2301830721,0.2438337708,0.2302756368,0.2361936918
0.2041983955,0.2260228269,0.2479610489,0.2301830721,0.2438337708,0.2302756368
0.2380784563,0.2041983955,0.2260228269,0.2479610489,0.2301830721,0.2438337708
0.2300907336,0.2380784563,0.2041983955,0.2260228269,0.2479610489,0.2301830721
0.2563654621,0.2300907336,0.2380784563,0.2041983955,0.2260228269,0.2479610489
0.2216044594,0.2563654621,0.2300907336,0.2380784563,0.2041983955,0.2260228269
0.2487327295,0.2216044594,0.2563654621,0.2300907336,0.2380784563,0.2041983955
0.273584519,0.2487327295,0.2216044594,0.2563654621,0.2300907336,0.2380784563
0.264601654,0.273584519,0.2487327295,0.2216044594,0.2563654621,0.2300907336
0.246762109,0.264601654,0.273584519,0.2487327295,0.2216044594,0.2563654621
0.2514394391,0.246762109,0.264601654,0.273584519,0.2487327295,0.2216044594
0.294599366,0.2514394391,0.246762109,0.264601654,0.273584519,0.2487327295
0.308735833,0.294599366,0.2514394391,0.246762109,0.264601654,0.273584519
0.245897061,0.308735833,0.294599366,0.2514394391,0.246762109,0.264601654
0.2513964293,0.245897061,0.308735833,0.294599366,0.2514394391,0.246762109
0.2091689911,0.2513964293,0.245897061,0.308735833,0.294599366,0.2514394391
0.2180290394,0.2091689911,0.2513964293,0.245897061,0.308735833,0.294599366
0.2300231568,0.2180290394,0.2091689911,0.2513964293,0.245897061,0.308735833
0.2762359342,0.2300231568,0.2180290394,0.2091689911,0.2513964293,0.245897061
0.25659747,0.2762359342,0.2300231568,0.2180290394,0.2091689911,0.2513964293
0.243755642,0.25659747,0.2762359342,0.2300231568,0.2180290394,0.2091689911
0.2429609424,0.243755642,0.25659747,0.2762359342,0.2300231568,0.2180290394
0.2550653556,0.2429609424,0.243755642,0.25659747,0.2762359342,0.2300231568
0.2290389018,0.2550653556,0.2429609424,0.243755642,0.25659747,0.2762359342
0.2180342222,0.2290389018,0.2550653556,0.2429609424,0.243755642,0.25659747
0.1916666148,0.2180342222,0.2290389018,0.2550653556,0.2429609424,0.243755642
0.2325535106,0.1916666148,0.2180342222,0.2290389018,0.2550653556,0.2429609424
0.2359521744,0.2325535106,0.1916666148,0.2180342222,0.2290389018,0.2550653556
0.2218489974,0.2359521744,0.2325535106,0.1916666148,0.2180342222,0.2290389018
0.231249904,0.2218489974,0.2359521744,0.2325535106,0.1916666148,0.2180342222
0.2104009174,0.231249904,0.2218489974,0.2359521744,0.2325535106,0.1916666148
0.2043076519,0.2104009174,0.231249904,0.2218489974,0.2359521744,0.2325535106
0.2272195659,0.2043076519,0.2104009174,0.231249904,0.2218489974,0.2359521744
0.2586557678,0.2272195659,0.2043076519,0.2104009174,0.231249904,0.2218489974
0.2297885129,0.2586557678,0.2272195659,0.2043076519,0.2104009174,0.231249904
0.1490266221,0.2297885129,0.2586557678,0.2272195659,0.2043076519,0.2104009174
0.2007284523,0.1490266221,0.2297885129,0.2586557678,0.2272195659,0.2043076519
0.2365225653,0.2007284523,0.1490266221,0.2297885129,0.2586557678,0.2272195659
0.2185857461,0.2365225653,0.2007284523,0.1490266221,0.2297885129,0.2586557678
0.2260430857,0.2185857461,0.2365225653,0.2007284523,0.1490266221,0.2297885129
0.2350648303,0.2260430857,0.2185857461,0.2365225653,0.2007284523,0.1490266221
0.2294895083,0.2350648303,0.2260430857,0.2185857461,0.2365225653,0.2007284523
0.2298351632,0.2294895083,0.2350648303,0.2260430857,0.2185857461,0.2365225653
0.2347471348,0.2298351632,0.2294895083,0.2350648303,0.2260430857,0.2185857461
0.2303583337,0.2347471348,0.2298351632,0.2294895083,0.2350648303,0.2260430857
0.2092338301,0.2303583337,0.2347471348,0.2298351632,0.2294895083,0.2350648303
0.1977613984,0.2092338301,0.2303583337,0.2347471348,0.2298351632,0.2294895083
0.2087576929,0.1977613984,0.2092338301,0.2303583337,0.2347471348,0.2298351632
0.2366451329,0.2087576929,0.1977613984,0.2092338301,0.2303583337,0.2347471348
0.2310989587,0.2366451329,0.2087576929,0.1977613984,0.2092338301,0.2303583337
0.2334379344,0.2310989587,0.2366451329,0.2087576929,0.1977613984,0.2092338301
0.2366105752,0.2334379344,0.2310989587,0.2366451329,0.2087576929,0.1977613984
0.2096383507,0.2366105752,0.2334379344,0.2310989587,0.2366451329,0.2087576929
0.207763717,0.2096383507,0.2366105752,0.2334379344,0.2310989587,0.2366451329
0.2373524092,0.207763717,0.2096383507,0.2366105752,0.2334379344,0.2310989587
0.2467116981,0.2373524092,0.207763717,0.2096383507,0.2366105752,0.2334379344
0.2487863955,0.2467116981,0.2373524092,0.207763717,0.2096383507,0.2366105752
0.2824496968,0.2487863955,0.2467116981,0.2373524092,0.207763717,0.2096383507
0.2621998568,0.2824496968,0.2487863955,0.2467116981,0.2373524092,0.207763717
0.2589840303,0.2621998568,0.2824496968,0.2487863955,0.2467116981,0.2373524092
0.2225755808,0.2589840303,0.2621998568,0.2824496968,0.2487863955,0.2467116981
0.2420758555,0.2225755808,0.2589840303,0.2621998568,0.2824496968,0.2487863955
0.2201289103,0.2420758555,0.2225755808,0.2589840303,0.2621998568,0.2824496968
0.2096541635,0.2201289103,0.2420758555,0.2225755808,0.2589840303,0.2621998568
0.2411271232,0.2096541635,0.2201289103,0.2420758555,0.2225755808,0.2589840303
